Day,Hour of Day,Hourly Total,Daily Total,Unit of Measurement
10/26/2025,9:00 PM,1.642,35.069,kWh
10/26/2025,10:00 PM,0.902,35.069,kWh
10/26/2025,11:00 PM,0.868,35.069,kWh
10/27/2025,12:00 AM,0.794,41.172,kWh
10/27/2025,1:00 AM,0.873,41.172,kWh
10/27/2025,2:00 AM,1.359,41.172,kWh
10/27/2025,3:00 AM,1.737,41.172,kWh
10/27/2025,4:00 AM,1.872,41.172,kWh
10/27/2025,5:00 AM,2.463,41.172,kWh
10/27/2025,6:00 AM,3.086,41.172,kWh
10/27/2025,7:00 AM,2.736,41.172,kWh
10/27/2025,8:00 AM,2.707,41.172,kWh
10/27/2025,9:00 AM,2.64,41.172,kWh
10/27/2025,10:00 AM,1.145,41.172,kWh
10/27/2025,11:00 AM,0.951,41.172,kWh
10/27/2025,12:00 PM,0.933,41.172,kWh
10/27/2025,1:00 PM,0.86,41.172,kWh
10/27/2025,2:00 PM,0.876,41.172,kWh
10/27/2025,3:00 PM,0.875,41.172,kWh
10/27/2025,4:00 PM,1.104,41.172,kWh
10/27/2025,5:00 PM,2.002,41.172,kWh
10/27/2025,6:00 PM,3.484,41.172,kWh
10/27/2025,7:00 PM,3.143,41.172,kWh
10/27/2025,8:00 PM,1.918,41.172,kWh
10/27/2025,9:00 PM,2.078,41.172,kWh
10/27/2025,10:00 PM,0.759,41.172,kWh
10/27/2025,11:00 PM,0.777,41.172,kWh
10/28/2025,12:00 AM,0.794,38.614,kWh
10/28/2025,1:00 AM,0.758,38.614,kWh
10/28/2025,2:00 AM,0.762,38.614,kWh
10/28/2025,3:00 AM,0.838,38.614,kWh
10/28/2025,4:00 AM,1.279,38.614,kWh
10/28/2025,5:00 AM,1.649,38.614,kWh
10/28/2025,6:00 AM,1.919,38.614,kWh
10/28/2025,7:00 AM,2.259,38.614,kWh
10/28/2025,8:00 AM,4.195,38.614,kWh
10/28/2025,9:00 AM,2.355,38.614,kWh
10/28/2025,10:00 AM,1.026,38.614,kWh
10/28/2025,11:00 AM,0.939,38.614,kWh
10/28/2025,12:00 PM,0.998,38.614,kWh
10/28/2025,1:00 PM,1.046,38.614,kWh
10/28/2025,2:00 PM,3.293,38.614,kWh
10/28/2025,3:00 PM,1.931,38.614,kWh
10/28/2025,4:00 PM,2.501,38.614,kWh
10/28/2025,5:00 PM,2.535,38.614,kWh
10/28/2025,6:00 PM,1.242,38.614,kWh
10/28/2025,7:00 PM,1.576,38.614,kWh
10/28/2025,8:00 PM,1.561,38.614,kWh
10/28/2025,9:00 PM,1.582,38.614,kWh
10/28/2025,10:00 PM,0.824,38.614,kWh
10/28/2025,11:00 PM,0.752,38.614,kWh
10/29/2025,12:00 AM,0.786,31.02,kWh
10/29/2025,1:00 AM,0.8,31.02,kWh
10/29/2025,2:00 AM,0.764,31.02,kWh
10/29/2025,3:00 AM,0.803,31.02,kWh
10/29/2025,4:00 AM,0.873,31.02,kWh
10/29/2025,5:00 AM,1.22,31.02,kWh
10/29/2025,6:00 AM,1.716,31.02,kWh
10/29/2025,7:00 AM,1.82,31.02,kWh
10/29/2025,8:00 AM,2.552,31.02,kWh
10/29/2025,9:00 AM,2.339,31.02,kWh
10/29/2025,10:00 AM,1.047,31.02,kWh
10/29/2025,11:00 AM,0.93,31.02,kWh
10/29/2025,12:00 PM,0.855,31.02,kWh
10/29/2025,1:00 PM,0.827,31.02,kWh
10/29/2025,2:00 PM,2.064,31.02,kWh
10/29/2025,3:00 PM,1.379,31.02,kWh
10/29/2025,4:00 PM,1.759,31.02,kWh
10/29/2025,5:00 PM,1.311,31.02,kWh
10/29/2025,6:00 PM,1.502,31.02,kWh
10/29/2025,7:00 PM,1.079,31.02,kWh
10/29/2025,8:00 PM,1.703,31.02,kWh
10/29/2025,9:00 PM,1.413,31.02,kWh
10/29/2025,10:00 PM,0.709,31.02,kWh
10/29/2025,11:00 PM,0.769,31.02,kWh
10/30/2025,12:00 AM,0.834,35.38,kWh
10/30/2025,1:00 AM,0.808,35.38,kWh
10/30/2025,2:00 AM,0.77,35.38,kWh
10/30/2025,3:00 AM,0.821,35.38,kWh
10/30/2025,4:00 AM,1.035,35.38,kWh
10/30/2025,5:00 AM,1.314,35.38,kWh
10/30/2025,6:00 AM,1.916,35.38,kWh
10/30/2025,7:00 AM,2.131,35.38,kWh
10/30/2025,8:00 AM,2.212,35.38,kWh
10/30/2025,9:00 AM,2.28,35.38,kWh
10/30/2025,10:00 AM,1.106,35.38,kWh
10/30/2025,11:00 AM,0.937,35.38,kWh
10/30/2025,12:00 PM,0.978,35.38,kWh
10/30/2025,1:00 PM,0.903,35.38,kWh
10/30/2025,2:00 PM,0.975,35.38,kWh
10/30/2025,3:00 PM,1.044,35.38,kWh
10/30/2025,4:00 PM,2.015,35.38,kWh
10/30/2025,5:00 PM,1.738,35.38,kWh
10/30/2025,6:00 PM,2.057,35.38,kWh
10/30/2025,7:00 PM,4.4,35.38,kWh
10/30/2025,8:00 PM,1.594,35.38,kWh
10/30/2025,9:00 PM,1.803,35.38,kWh
10/30/2025,10:00 PM,0.878,35.38,kWh
10/30/2025,11:00 PM,0.831,35.38,kWh
10/31/2025,12:00 AM,0.885,35.733,kWh
10/31/2025,1:00 AM,0.93,35.733,kWh
10/31/2025,2:00 AM,1.457,35.733,kWh
10/31/2025,3:00 AM,1.924,35.733,kWh
10/31/2025,4:00 AM,1.934,35.733,kWh
10/31/2025,5:00 AM,2.022,35.733,kWh
10/31/2025,6:00 AM,2.169,35.733,kWh
10/31/2025,7:00 AM,2.535,35.733,kWh
10/31/2025,8:00 AM,2.483,35.733,kWh
10/31/2025,9:00 AM,1.998,35.733,kWh
10/31/2025,10:00 AM,0.946,35.733,kWh
10/31/2025,11:00 AM,0.831,35.733,kWh
10/31/2025,12:00 PM,0.863,35.733,kWh
10/31/2025,1:00 PM,0.791,35.733,kWh
10/31/2025,2:00 PM,0.84,35.733,kWh
10/31/2025,3:00 PM,1.233,35.733,kWh
10/31/2025,4:00 PM,1.842,35.733,kWh
10/31/2025,5:00 PM,1.519,35.733,kWh
10/31/2025,6:00 PM,1.798,35.733,kWh
10/31/2025,7:00 PM,1.697,35.733,kWh
10/31/2025,8:00 PM,1.664,35.733,kWh
10/31/2025,9:00 PM,1.654,35.733,kWh
10/31/2025,10:00 PM,0.861,35.733,kWh
10/31/2025,11:00 PM,0.857,35.733,kWh
11/01/2025,12:00 AM,0.821,33.104,kWh
11/01/2025,1:00 AM,0.889,33.104,kWh
11/01/2025,2:00 AM,0.848,33.104,kWh
11/01/2025,3:00 AM,0.976,33.104,kWh
11/01/2025,4:00 AM,1.679,33.104,kWh
11/01/2025,5:00 AM,1.879,33.104,kWh
11/01/2025,6:00 AM,1.382,33.104,kWh
11/01/2025,7:00 AM,2.139,33.104,kWh
11/01/2025,8:00 AM,2.325,33.104,kWh
11/01/2025,9:00 AM,1.669,33.104,kWh
11/01/2025,10:00 AM,0.86,33.104,kWh
11/01/2025,11:00 AM,0.838,33.104,kWh
11/01/2025,12:00 PM,1.112,33.104,kWh
11/01/2025,1:00 PM,1.355,33.104,kWh
11/01/2025,2:00 PM,1.281,33.104,kWh
11/01/2025,3:00 PM,0.906,33.104,kWh
11/01/2025,4:00 PM,1.566,33.104,kWh
11/01/2025,5:00 PM,1.343,33.104,kWh
11/01/2025,6:00 PM,1.242,33.104,kWh
11/01/2025,7:00 PM,1.737,33.104,kWh
11/01/2025,8:00 PM,2.051,33.104,kWh
11/01/2025,9:00 PM,2.248,33.104,kWh
11/01/2025,10:00 PM,1.083,33.104,kWh
11/01/2025,11:00 PM,0.875,33.104,kWh
11/02/2025,12:00 AM,1.093,40.789,kWh
11/02/2025,1:00 AM,3.196,40.789,kWh
11/02/2025,2:00 AM,1.37,40.789,kWh
11/02/2025,3:00 AM,1.446,40.789,kWh
11/02/2025,4:00 AM,1.42,40.789,kWh
11/02/2025,5:00 AM,1.437,40.789,kWh
11/02/2025,6:00 AM,1.693,40.789,kWh
11/02/2025,7:00 AM,1.579,40.789,kWh
11/02/2025,8:00 AM,1.625,40.789,kWh
11/02/2025,9:00 AM,1.207,40.789,kWh
11/02/2025,10:00 AM,0.746,40.789,kWh
11/02/2025,11:00 AM,0.7,40.789,kWh
11/02/2025,12:00 PM,0.814,40.789,kWh
11/02/2025,1:00 PM,0.907,40.789,kWh
11/02/2025,2:00 PM,2.563,40.789,kWh
11/02/2025,3:00 PM,0.89,40.789,kWh
11/02/2025,4:00 PM,1.683,40.789,kWh
11/02/2025,5:00 PM,1.708,40.789,kWh
11/02/2025,6:00 PM,1.739,40.789,kWh
11/02/2025,7:00 PM,3.717,40.789,kWh
11/02/2025,8:00 PM,4.628,40.789,kWh
11/02/2025,9:00 PM,2.894,40.789,kWh
11/02/2025,10:00 PM,0.87,40.789,kWh
11/02/2025,11:00 PM,0.864,40.789,kWh
11/03/2025,12:00 AM,0.787,42.247,kWh
11/03/2025,1:00 AM,0.841,42.247,kWh
11/03/2025,2:00 AM,1.214,42.247,kWh
11/03/2025,3:00 AM,1.75,42.247,kWh
11/03/2025,4:00 AM,1.988,42.247,kWh
11/03/2025,5:00 AM,2.191,42.247,kWh
11/03/2025,6:00 AM,2.046,42.247,kWh
11/03/2025,7:00 AM,2.093,42.247,kWh
11/03/2025,8:00 AM,2.222,42.247,kWh
11/03/2025,9:00 AM,2.24,42.247,kWh
11/03/2025,10:00 AM,1.047,42.247,kWh
11/03/2025,11:00 AM,1.099,42.247,kWh
11/03/2025,12:00 PM,0.965,42.247,kWh
11/03/2025,1:00 PM,0.942,42.247,kWh
11/03/2025,2:00 PM,0.983,42.247,kWh
11/03/2025,3:00 PM,1.998,42.247,kWh
11/03/2025,4:00 PM,3.913,42.247,kWh
11/03/2025,5:00 PM,3.272,42.247,kWh
11/03/2025,6:00 PM,1.473,42.247,kWh
11/03/2025,7:00 PM,2.494,42.247,kWh
11/03/2025,8:00 PM,3.126,42.247,kWh
11/03/2025,9:00 PM,1.846,42.247,kWh
11/03/2025,10:00 PM,0.911,42.247,kWh
11/03/2025,11:00 PM,0.806,42.247,kWh
11/04/2025,12:00 AM,0.835,36.468,kWh
11/04/2025,1:00 AM,0.907,36.468,kWh
11/04/2025,2:00 AM,1.519,36.468,kWh
11/04/2025,3:00 AM,2.104,36.468,kWh
11/04/2025,4:00 AM,1.892,36.468,kWh
11/04/2025,5:00 AM,2.17,36.468,kWh
11/04/2025,6:00 AM,1.725,36.468,kWh
11/04/2025,7:00 AM,2.904,36.468,kWh
11/04/2025,8:00 AM,2.692,36.468,kWh
11/04/2025,9:00 AM,1.431,36.468,kWh
11/04/2025,10:00 AM,0.799,36.468,kWh
11/04/2025,11:00 AM,0.812,36.468,kWh
11/04/2025,12:00 PM,0.908,36.468,kWh
11/04/2025,1:00 PM,0.871,36.468,kWh
11/04/2025,2:00 PM,0.783,36.468,kWh
11/04/2025,3:00 PM,1.074,36.468,kWh
11/04/2025,4:00 PM,3.388,36.468,kWh
11/04/2025,5:00 PM,3.113,36.468,kWh
11/04/2025,6:00 PM,0.99,36.468,kWh
11/04/2025,7:00 PM,1.047,36.468,kWh
11/04/2025,8:00 PM,1.315,36.468,kWh
11/04/2025,9:00 PM,1.667,36.468,kWh
11/04/2025,10:00 PM,0.763,36.468,kWh
11/04/2025,11:00 PM,0.759,36.468,kWh
11/05/2025,12:00 AM,0.778,33.065,kWh
11/05/2025,1:00 AM,0.729,33.065,kWh
11/05/2025,2:00 AM,0.767,33.065,kWh
11/05/2025,3:00 AM,1.272,33.065,kWh
11/05/2025,4:00 AM,1.479,33.065,kWh
11/05/2025,5:00 AM,1.686,33.065,kWh
11/05/2025,6:00 AM,1.559,33.065,kWh
11/05/2025,7:00 AM,2.101,33.065,kWh
11/05/2025,8:00 AM,1.923,33.065,kWh
11/05/2025,9:00 AM,1.711,33.065,kWh
11/05/2025,10:00 AM,0.769,33.065,kWh
11/05/2025,11:00 AM,0.736,33.065,kWh
11/05/2025,12:00 PM,0.728,33.065,kWh
11/05/2025,1:00 PM,0.771,33.065,kWh
11/05/2025,2:00 PM,0.808,33.065,kWh
11/05/2025,3:00 PM,1.389,33.065,kWh
11/05/2025,4:00 PM,2.633,33.065,kWh
11/05/2025,5:00 PM,1.646,33.065,kWh
11/05/2025,6:00 PM,1.309,33.065,kWh
11/05/2025,7:00 PM,2.009,33.065,kWh
11/05/2025,8:00 PM,2.55,33.065,kWh
11/05/2025,9:00 PM,1.838,33.065,kWh
11/05/2025,10:00 PM,0.995,33.065,kWh
11/05/2025,11:00 PM,0.879,33.065,kWh
11/06/2025,12:00 AM,1.097,38.467,kWh
11/06/2025,1:00 AM,1.578,38.467,kWh
11/06/2025,2:00 AM,2.202,38.467,kWh
11/06/2025,3:00 AM,1.843,38.467,kWh
11/06/2025,4:00 AM,1.366,38.467,kWh
11/06/2025,5:00 AM,1.474,38.467,kWh
11/06/2025,6:00 AM,1.903,38.467,kWh
11/06/2025,7:00 AM,1.899,38.467,kWh
11/06/2025,8:00 AM,1.725,38.467,kWh
11/06/2025,9:00 AM,1.318,38.467,kWh
11/06/2025,10:00 AM,1.544,38.467,kWh
11/06/2025,11:00 AM,1.201,38.467,kWh
11/06/2025,12:00 PM,1.179,38.467,kWh
11/06/2025,1:00 PM,1.138,38.467,kWh
11/06/2025,2:00 PM,1.004,38.467,kWh
11/06/2025,3:00 PM,1.509,38.467,kWh
11/06/2025,4:00 PM,3.34,38.467,kWh
11/06/2025,5:00 PM,1.991,38.467,kWh
11/06/2025,6:00 PM,1.505,38.467,kWh
11/06/2025,7:00 PM,2.057,38.467,kWh
11/06/2025,8:00 PM,2.101,38.467,kWh
11/06/2025,9:00 PM,1.908,38.467,kWh
11/06/2025,10:00 PM,0.769,38.467,kWh
11/06/2025,11:00 PM,0.816,38.467,kWh
11/07/2025,12:00 AM,0.752,33.617,kWh
11/07/2025,1:00 AM,0.794,33.617,kWh
11/07/2025,2:00 AM,0.735,33.617,kWh
11/07/2025,3:00 AM,1.5,33.617,kWh
11/07/2025,4:00 AM,1.685,33.617,kWh
11/07/2025,5:00 AM,1.482,33.617,kWh
11/07/2025,6:00 AM,1.952,33.617,kWh
11/07/2025,7:00 AM,2.227,33.617,kWh
11/07/2025,8:00 AM,4.274,33.617,kWh
11/07/2025,9:00 AM,2.876,33.617,kWh
11/07/2025,10:00 AM,1.155,33.617,kWh
11/07/2025,11:00 AM,1.112,33.617,kWh
11/07/2025,12:00 PM,0.711,33.617,kWh
11/07/2025,1:00 PM,0.657,33.617,kWh
11/07/2025,2:00 PM,0.563,33.617,kWh
11/07/2025,3:00 PM,0.899,33.617,kWh
11/07/2025,4:00 PM,1.638,33.617,kWh
11/07/2025,5:00 PM,1.524,33.617,kWh
11/07/2025,6:00 PM,1.635,33.617,kWh
11/07/2025,7:00 PM,1.216,33.617,kWh
11/07/2025,8:00 PM,1.358,33.617,kWh
11/07/2025,9:00 PM,1.488,33.617,kWh
11/07/2025,10:00 PM,0.692,33.617,kWh
11/07/2025,11:00 PM,0.692,33.617,kWh
11/08/2025,12:00 AM,0.683,31.694,kWh
11/08/2025,1:00 AM,0.729,31.694,kWh
11/08/2025,2:00 AM,0.641,31.694,kWh
11/08/2025,3:00 AM,1.312,31.694,kWh
11/08/2025,4:00 AM,1.409,31.694,kWh
11/08/2025,5:00 AM,1.533,31.694,kWh
11/08/2025,6:00 AM,1.75,31.694,kWh
11/08/2025,7:00 AM,1.846,31.694,kWh
11/08/2025,8:00 AM,2.231,31.694,kWh
11/08/2025,9:00 AM,1.756,31.694,kWh
11/08/2025,10:00 AM,0.933,31.694,kWh
11/08/2025,11:00 AM,0.782,31.694,kWh
11/08/2025,12:00 PM,1.185,31.694,kWh
11/08/2025,1:00 PM,0.787,31.694,kWh
11/08/2025,2:00 PM,0.746,31.694,kWh
11/08/2025,3:00 PM,1.205,31.694,kWh
11/08/2025,4:00 PM,1.704,31.694,kWh
11/08/2025,5:00 PM,1.581,31.694,kWh
11/08/2025,6:00 PM,2.203,31.694,kWh
11/08/2025,7:00 PM,1.475,31.694,kWh
11/08/2025,8:00 PM,1.551,31.694,kWh
11/08/2025,9:00 PM,2.094,31.694,kWh
11/08/2025,10:00 PM,0.794,31.694,kWh
11/08/2025,11:00 PM,0.764,31.694,kWh
11/09/2025,12:00 AM,0.767,36.22,kWh
11/09/2025,1:00 AM,0.916,36.22,kWh
11/09/2025,2:00 AM,1.108,36.22,kWh
11/09/2025,3:00 AM,1.072,36.22,kWh
11/09/2025,4:00 AM,1.03,36.22,kWh
11/09/2025,5:00 AM,1.048,36.22,kWh
11/09/2025,6:00 AM,1.385,36.22,kWh
11/09/2025,7:00 AM,1.521,36.22,kWh
11/09/2025,8:00 AM,1.414,36.22,kWh
11/09/2025,9:00 AM,1.305,36.22,kWh
11/09/2025,10:00 AM,1.079,36.22,kWh
11/09/2025,11:00 AM,1.027,36.22,kWh
11/09/2025,12:00 PM,0.975,36.22,kWh
11/09/2025,1:00 PM,1.231,36.22,kWh
11/09/2025,2:00 PM,1.882,36.22,kWh
11/09/2025,3:00 PM,1.315,36.22,kWh
11/09/2025,4:00 PM,5.221,36.22,kWh
11/09/2025,5:00 PM,1.466,36.22,kWh
11/09/2025,6:00 PM,1.536,36.22,kWh
11/09/2025,7:00 PM,3.77,36.22,kWh
11/09/2025,8:00 PM,1.741,36.22,kWh
11/09/2025,9:00 PM,1.283,36.22,kWh
11/09/2025,10:00 PM,1.05,36.22,kWh
11/09/2025,11:00 PM,1.078,36.22,kWh
11/10/2025,12:00 AM,1.1,36.047,kWh
11/10/2025,1:00 AM,1.244,36.047,kWh
11/10/2025,2:00 AM,1.189,36.047,kWh
11/10/2025,3:00 AM,1.217,36.047,kWh
11/10/2025,4:00 AM,1.25,36.047,kWh
11/10/2025,5:00 AM,1.301,36.047,kWh
11/10/2025,6:00 AM,1.818,36.047,kWh
11/10/2025,7:00 AM,1.741,36.047,kWh
11/10/2025,8:00 AM,1.795,36.047,kWh
11/10/2025,9:00 AM,1.666,36.047,kWh
11/10/2025,10:00 AM,1.196,36.047,kWh
11/10/2025,11:00 AM,1.144,36.047,kWh
11/10/2025,12:00 PM,1.33,36.047,kWh
11/10/2025,1:00 PM,1.301,36.047,kWh
11/10/2025,2:00 PM,1.315,36.047,kWh
11/10/2025,3:00 PM,1.459,36.047,kWh
11/10/2025,4:00 PM,1.531,36.047,kWh
11/10/2025,5:00 PM,1.97,36.047,kWh
11/10/2025,6:00 PM,3.212,36.047,kWh
11/10/2025,7:00 PM,1.66,36.047,kWh
11/10/2025,8:00 PM,1.637,36.047,kWh
11/10/2025,9:00 PM,1.405,36.047,kWh
11/10/2025,10:00 PM,1.236,36.047,kWh
11/10/2025,11:00 PM,1.33,36.047,kWh
11/11/2025,12:00 AM,1.378,39.223,kWh
11/11/2025,1:00 AM,1.482,39.223,kWh
11/11/2025,2:00 AM,1.432,39.223,kWh
11/11/2025,3:00 AM,1.411,39.223,kWh
11/11/2025,4:00 AM,1.442,39.223,kWh
11/11/2025,5:00 AM,1.43,39.223,kWh
11/11/2025,6:00 AM,1.776,39.223,kWh
11/11/2025,7:00 AM,1.73,39.223,kWh
11/11/2025,8:00 AM,1.639,39.223,kWh
11/11/2025,9:00 AM,1.488,39.223,kWh
11/11/2025,10:00 AM,1.25,39.223,kWh
11/11/2025,11:00 AM,1.094,39.223,kWh
11/11/2025,12:00 PM,1.233,39.223,kWh
11/11/2025,1:00 PM,1.12,39.223,kWh
11/11/2025,2:00 PM,2.178,39.223,kWh
11/11/2025,3:00 PM,1.723,39.223,kWh
11/11/2025,4:00 PM,3.413,39.223,kWh
11/11/2025,5:00 PM,1.986,39.223,kWh
11/11/2025,6:00 PM,1.435,39.223,kWh
11/11/2025,7:00 PM,2.177,39.223,kWh
11/11/2025,8:00 PM,3.069,39.223,kWh
11/11/2025,9:00 PM,1.329,39.223,kWh
11/11/2025,10:00 PM,1.042,39.223,kWh
11/11/2025,11:00 PM,0.966,39.223,kWh
11/12/2025,12:00 AM,0.958,33.486,kWh
11/12/2025,1:00 AM,1.17,33.486,kWh
11/12/2025,2:00 AM,1.159,33.486,kWh
11/12/2025,3:00 AM,1.151,33.486,kWh
11/12/2025,4:00 AM,1.157,33.486,kWh
11/12/2025,5:00 AM,1.436,33.486,kWh
11/12/2025,6:00 AM,1.337,33.486,kWh
11/12/2025,7:00 AM,1.382,33.486,kWh
11/12/2025,8:00 AM,1.279,33.486,kWh
11/12/2025,9:00 AM,1.896,33.486,kWh
11/12/2025,10:00 AM,0.884,33.486,kWh
11/12/2025,11:00 AM,0.798,33.486,kWh
11/12/2025,12:00 PM,0.769,33.486,kWh
11/12/2025,1:00 PM,0.712,33.486,kWh
11/12/2025,2:00 PM,0.677,33.486,kWh
11/12/2025,3:00 PM,1.746,33.486,kWh
11/12/2025,4:00 PM,3.259,33.486,kWh
11/12/2025,5:00 PM,1.625,33.486,kWh
11/12/2025,6:00 PM,1.784,33.486,kWh
11/12/2025,7:00 PM,2.224,33.486,kWh
11/12/2025,8:00 PM,2.196,33.486,kWh
11/12/2025,9:00 PM,2.29,33.486,kWh
11/12/2025,10:00 PM,0.823,33.486,kWh
11/12/2025,11:00 PM,0.774,33.486,kWh
11/13/2025,12:00 AM,1.086,33.481,kWh
11/13/2025,1:00 AM,1.539,33.481,kWh
11/13/2025,2:00 AM,1.219,33.481,kWh
11/13/2025,3:00 AM,1.113,33.481,kWh
11/13/2025,4:00 AM,1.272,33.481,kWh
11/13/2025,5:00 AM,1.175,33.481,kWh
11/13/2025,6:00 AM,1.744,33.481,kWh
11/13/2025,7:00 AM,1.618,33.481,kWh
11/13/2025,8:00 AM,1.503,33.481,kWh
11/13/2025,9:00 AM,1.143,33.481,kWh
11/13/2025,10:00 AM,0.859,33.481,kWh
11/13/2025,11:00 AM,0.762,33.481,kWh
11/13/2025,12:00 PM,0.795,33.481,kWh
11/13/2025,1:00 PM,0.756,33.481,kWh
11/13/2025,2:00 PM,0.699,33.481,kWh
11/13/2025,3:00 PM,0.917,33.481,kWh
11/13/2025,4:00 PM,1.597,33.481,kWh
11/13/2025,5:00 PM,1.844,33.481,kWh
11/13/2025,6:00 PM,2.354,33.481,kWh
11/13/2025,7:00 PM,1.95,33.481,kWh
11/13/2025,8:00 PM,2.78,33.481,kWh
11/13/2025,9:00 PM,2.702,33.481,kWh
11/13/2025,10:00 PM,1.164,33.481,kWh
11/13/2025,11:00 PM,0.89,33.481,kWh
11/14/2025,12:00 AM,1.102,32.107,kWh
11/14/2025,1:00 AM,1.156,32.107,kWh
11/14/2025,2:00 AM,1.055,32.107,kWh
11/14/2025,3:00 AM,0.905,32.107,kWh
11/14/2025,4:00 AM,0.959,32.107,kWh
11/14/2025,5:00 AM,0.95,32.107,kWh
11/14/2025,6:00 AM,1.333,32.107,kWh
11/14/2025,7:00 AM,1.31,32.107,kWh
11/14/2025,8:00 AM,2.888,32.107,kWh
11/14/2025,9:00 AM,2.225,32.107,kWh
11/14/2025,10:00 AM,0.911,32.107,kWh
11/14/2025,11:00 AM,0.812,32.107,kWh
11/14/2025,12:00 PM,0.766,32.107,kWh
11/14/2025,1:00 PM,0.726,32.107,kWh
11/14/2025,2:00 PM,0.726,32.107,kWh
11/14/2025,3:00 PM,0.974,32.107,kWh
11/14/2025,4:00 PM,1.891,32.107,kWh
11/14/2025,5:00 PM,1.615,32.107,kWh
11/14/2025,6:00 PM,0.963,32.107,kWh
11/14/2025,7:00 PM,3.127,32.107,kWh
11/14/2025,8:00 PM,2.569,32.107,kWh
11/14/2025,9:00 PM,1.772,32.107,kWh
11/14/2025,10:00 PM,0.67,32.107,kWh
11/14/2025,11:00 PM,0.702,32.107,kWh
11/15/2025,12:00 AM,0.716,26.382,kWh
11/15/2025,1:00 AM,0.68,26.382,kWh
11/15/2025,2:00 AM,0.684,26.382,kWh
11/15/2025,3:00 AM,1.638,26.382,kWh
11/15/2025,4:00 AM,1.467,26.382,kWh
11/15/2025,5:00 AM,1.559,26.382,kWh
11/15/2025,6:00 AM,2.064,26.382,kWh
11/15/2025,7:00 AM,1.839,26.382,kWh
11/15/2025,8:00 AM,2.547,26.382,kWh
11/15/2025,9:00 AM,1.345,26.382,kWh
11/15/2025,10:00 AM,0.813,26.382,kWh
11/15/2025,11:00 AM,0.741,26.382,kWh
11/15/2025,12:00 PM,0.895,26.382,kWh
11/15/2025,1:00 PM,0.87,26.382,kWh
11/15/2025,2:00 PM,0.795,26.382,kWh
11/15/2025,3:00 PM,1.278,26.382,kWh
11/15/2025,4:00 PM,1.407,26.382,kWh
11/15/2025,5:00 PM,0.59,26.382,kWh
11/15/2025,6:00 PM,0.602,26.382,kWh
11/15/2025,7:00 PM,0.774,26.382,kWh
11/15/2025,8:00 PM,0.7,26.382,kWh
11/15/2025,9:00 PM,1.144,26.382,kWh
11/15/2025,10:00 PM,0.662,26.382,kWh
11/15/2025,11:00 PM,0.572,26.382,kWh
11/16/2025,12:00 AM,0.63,37.336,kWh
11/16/2025,1:00 AM,0.63,37.336,kWh
11/16/2025,2:00 AM,0.624,37.336,kWh
11/16/2025,3:00 AM,0.714,37.336,kWh
11/16/2025,4:00 AM,0.668,37.336,kWh
11/16/2025,5:00 AM,1.257,37.336,kWh
11/16/2025,6:00 AM,1.928,37.336,kWh
11/16/2025,7:00 AM,1.788,37.336,kWh
11/16/2025,8:00 AM,2.158,37.336,kWh
11/16/2025,9:00 AM,1.677,37.336,kWh
11/16/2025,10:00 AM,0.954,37.336,kWh
11/16/2025,11:00 AM,1.308,37.336,kWh
11/16/2025,12:00 PM,0.877,37.336,kWh
11/16/2025,1:00 PM,0.87,37.336,kWh
11/16/2025,2:00 PM,0.833,37.336,kWh
11/16/2025,3:00 PM,0.922,37.336,kWh
11/16/2025,4:00 PM,1.565,37.336,kWh
11/16/2025,5:00 PM,2.801,37.336,kWh
11/16/2025,6:00 PM,4.279,37.336,kWh
11/16/2025,7:00 PM,2.964,37.336,kWh
11/16/2025,8:00 PM,2.623,37.336,kWh
11/16/2025,9:00 PM,2.862,37.336,kWh
11/16/2025,10:00 PM,1.45,37.336,kWh
11/16/2025,11:00 PM,0.954,37.336,kWh
11/17/2025,12:00 AM,0.907,34.72,kWh
11/17/2025,1:00 AM,1.461,34.72,kWh
11/17/2025,2:00 AM,1.162,34.72,kWh
11/17/2025,3:00 AM,1.235,34.72,kWh
11/17/2025,4:00 AM,1.258,34.72,kWh
11/17/2025,5:00 AM,1.155,34.72,kWh
11/17/2025,6:00 AM,1.779,34.72,kWh
11/17/2025,7:00 AM,1.556,34.72,kWh
11/17/2025,8:00 AM,1.637,34.72,kWh
11/17/2025,9:00 AM,1.466,34.72,kWh
11/17/2025,10:00 AM,1.316,34.72,kWh
11/17/2025,11:00 AM,1.371,34.72,kWh
11/17/2025,12:00 PM,1.293,34.72,kWh
11/17/2025,1:00 PM,0.905,34.72,kWh
11/17/2025,2:00 PM,0.965,34.72,kWh
11/17/2025,3:00 PM,1.927,34.72,kWh
11/17/2025,4:00 PM,2.277,34.72,kWh
11/17/2025,5:00 PM,2.251,34.72,kWh
11/17/2025,6:00 PM,2.222,34.72,kWh
11/17/2025,7:00 PM,1.811,34.72,kWh
11/17/2025,8:00 PM,1.471,34.72,kWh
11/17/2025,9:00 PM,1.325,34.72,kWh
11/17/2025,10:00 PM,1.035,34.72,kWh
11/17/2025,11:00 PM,0.935,34.72,kWh
11/18/2025,12:00 AM,1.178,38.617,kWh
11/18/2025,1:00 AM,1.18,38.617,kWh
11/18/2025,2:00 AM,1.291,38.617,kWh
11/18/2025,3:00 AM,1.183,38.617,kWh
11/18/2025,4:00 AM,1.174,38.617,kWh
11/18/2025,5:00 AM,1.16,38.617,kWh
